line_number,byte_offset,raw_line_sha256,message,kind,time_sec,wait_sec,vehicle_id,route_decision,route_index,link,position_m,omega,terminal_inside,physical_input_source_link
1398,286281,658ee1b6cc3946a796ef00a2494d6b52a87aa723379609b1b99c1b14ae1d8922,Warning	Simulation second 5290.0: After 45.0 seconds of waiting for lane change the vehicle 28939 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 28939,lane_change_removal,5290.0,45.0,28939,1113,3,329,113.0,inside,False,False
1400,286733,6fb9427c6efb1609b0d6a71f2675ed08ad87a8c6491c4e69835e62d7e2eb51cb,Warning	Simulation second 5295.0: After 60.0 seconds of waiting for lane change the vehicle 20914 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1994.9.	Network object type: Vehicle	Network object keys: 20914,lane_change_removal,5295.0,60.0,20914,1130,3,2,1994.9,inside,False,False
1409,288421,8126d2a15ed2f7c55ba10b191a208bf1abb3b9b2fad63e96dd842a7b8c20396d,Warning	Simulation second 5320.0: After 45.0 seconds of waiting for lane change the vehicle 31574 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 31574,lane_change_removal,5320.0,45.0,31574,1134,3,70,175.1,inside,False,False
1414,289479,76cae968e931e2e9931a9409623b5c0adc3dded036404f22c3f800ab5239d363,Warning	Simulation second 5324.0: After 45.0 seconds of waiting for lane change the vehicle 31441 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 31441,lane_change_removal,5324.0,45.0,31441,1159,1,310,85.8,outside,False,False
1417,290188,d89ed18b550d2cecae58c0724414550a6e2ce5479adfedf57c5b07fe47d8b6dd,Warning	Simulation second 5337.0: After 45.0 seconds of waiting for lane change the vehicle 32425 (on Static Vehicle Route 1134 - 1) was removed from link 69 at position 1735.5.	Network object type: Vehicle	Network object keys: 32425,lane_change_removal,5337.0,45.0,32425,1134,1,69,1735.5,inside,False,True
1419,290640,3d75d2df01da41ef98a99fdeca071149ab6f6ab24c40c0819a127ce462e6c535,Warning	Simulation second 5339.0: After 45.0 seconds of waiting for lane change the vehicle 23311 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 23311,lane_change_removal,5339.0,45.0,23311,1124,1,66,2652.5,outside,False,True
1427,292246,f45c831ecded0c560f0b8b28c749a35b09702cc86b26a0eec2024049ac8f5d20,Warning	Simulation second 5360.0: After 60.0 seconds of waiting for lane change the vehicle 20805 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1994.9.	Network object type: Vehicle	Network object keys: 20805,lane_change_removal,5360.0,60.0,20805,1130,3,2,1994.9,inside,False,False
1436,293961,1c2604e3d8a36e8d45f7382d06d3af5478e192f4e61241f0c87beb593c7e751d,Warning	Simulation second 5376.0: After 45.0 seconds of waiting for lane change the vehicle 31491 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 31491,lane_change_removal,5376.0,45.0,31491,1159,1,310,93.3,outside,False,False
1437,294213,dfdaf3c64e244772399997e7ad623a0ff8c4428dfe7954ac43d0842d671dc144,Warning	Simulation second 5377.0: After 45.0 seconds of waiting for lane change the vehicle 31720 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 31720,lane_change_removal,5377.0,45.0,31720,1159,1,310,85.8,outside,False,False
1438,294465,7367b14fcf45b46108e3546013d8507c909ebf29188250289c78c6c81c72154e,Warning	Simulation second 5381.0: After 45.0 seconds of waiting for lane change the vehicle 31599 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 31599,lane_change_removal,5381.0,45.0,31599,1134,3,70,175.1,inside,False,False
